1.736000000000000000e+03,1.736000000000000000e+03,1.737000000000000000e+03,1.737000000000000000e+03,1.737000000000000000e+03,1.737000000000000000e+03,1.738000000000000000e+03,1.738000000000000000e+03,1.738000000000000000e+03,1.738000000000000000e+03,1.738000000000000000e+03,1.739000000000000000e+03,1.739000000000000000e+03,1.739000000000000000e+03,1.739000000000000000e+03,1.739000000000000000e+03,1.740000000000000000e+03,1.740000000000000000e+03,1.740000000000000000e+03,1.740000000000000000e+03,1.740000000000000000e+03,1.741000000000000000e+03,1.741000000000000000e+03,1.741000000000000000e+03,1.741000000000000000e+03,1.741000000000000000e+03,1.742000000000000000e+03,1.742000000000000000e+03,1.742000000000000000e+03,1.742000000000000000e+03,1.742000000000000000e+03,1.742000000000000000e+03,1.743000000000000000e+03,1.743000000000000000e+03,1.743000000000000000e+03,1.743000000000000000e+03,1.743000000000000000e+03,1.743000000000000000e+03,1.744000000000000000e+03,1.744000000000000000e+03,1.744000000000000000e+03
4.190000000000000000e+03,4.191000000000000000e+03,4.189000000000000000e+03,4.190000000000000000e+03,4.191000000000000000e+03,4.192000000000000000e+03,4.188000000000000000e+03,4.189000000000000000e+03,4.190000000000000000e+03,4.191000000000000000e+03,4.192000000000000000e+03,4.189000000000000000e+03,4.190000000000000000e+03,4.191000000000000000e+03,4.192000000000000000e+03,4.193000000000000000e+03,4.189000000000000000e+03,4.190000000000000000e+03,4.191000000000000000e+03,4.192000000000000000e+03,4.193000000000000000e+03,4.190000000000000000e+03,4.191000000000000000e+03,4.192000000000000000e+03,4.193000000000000000e+03,4.194000000000000000e+03,4.191000000000000000e+03,4.192000000000000000e+03,4.193000000000000000e+03,4.194000000000000000e+03,4.195000000000000000e+03,4.196000000000000000e+03,4.192000000000000000e+03,4.193000000000000000e+03,4.194000000000000000e+03,4.195000000000000000e+03,4.196000000000000000e+03,4.197000000000000000e+03,4.195000000000000000e+03,4.196000000000000000e+03,4.197000000000000000e+03
