2.306000000000000000e+03,2.307000000000000000e+03,2.307000000000000000e+03,2.307000000000000000e+03,2.307000000000000000e+03,2.308000000000000000e+03,2.308000000000000000e+03,2.308000000000000000e+03,2.308000000000000000e+03,2.308000000000000000e+03,2.308000000000000000e+03,2.309000000000000000e+03,2.309000000000000000e+03,2.309000000000000000e+03,2.309000000000000000e+03,2.309000000000000000e+03,2.309000000000000000e+03,2.309000000000000000e+03,2.309000000000000000e+03,2.309000000000000000e+03,2.309000000000000000e+03,2.310000000000000000e+03,2.310000000000000000e+03,2.310000000000000000e+03,2.310000000000000000e+03,2.310000000000000000e+03,2.310000000000000000e+03,2.310000000000000000e+03,2.310000000000000000e+03,2.310000000000000000e+03,2.310000000000000000e+03,2.310000000000000000e+03,2.311000000000000000e+03,2.311000000000000000e+03,2.311000000000000000e+03,2.311000000000000000e+03,2.311000000000000000e+03
2.960000000000000000e+03,2.958000000000000000e+03,2.959000000000000000e+03,2.960000000000000000e+03,2.961000000000000000e+03,2.956000000000000000e+03,2.957000000000000000e+03,2.958000000000000000e+03,2.959000000000000000e+03,2.960000000000000000e+03,2.961000000000000000e+03,2.953000000000000000e+03,2.954000000000000000e+03,2.955000000000000000e+03,2.956000000000000000e+03,2.957000000000000000e+03,2.958000000000000000e+03,2.959000000000000000e+03,2.960000000000000000e+03,2.961000000000000000e+03,2.962000000000000000e+03,2.952000000000000000e+03,2.953000000000000000e+03,2.954000000000000000e+03,2.955000000000000000e+03,2.956000000000000000e+03,2.957000000000000000e+03,2.958000000000000000e+03,2.959000000000000000e+03,2.960000000000000000e+03,2.961000000000000000e+03,2.962000000000000000e+03,2.957000000000000000e+03,2.958000000000000000e+03,2.959000000000000000e+03,2.960000000000000000e+03,2.961000000000000000e+03
