0,3,0
0,2.6,1.5
0.75,2.6,1.3
-0.75,2.6,1.3
1.3,2.6,0.75
-1.3,2.6,0.75
-1.5,2.6,0
1.5,2.6,0
-1.3,2.6,-0.75
1.3,2.6,-0.75
-0.75,2.6,-1.3
0.75,2.6,-1.3
0,2.6,-1.5
0,1.5,2.6
1.3,1.5,2.25
-1.3,1.5,2.25
2.25,1.5,1.3
-2.25,1.5,1.3
-2.6,1.5,0
2.6,1.5,0
-2.25,1.5,-1.3
2.25,1.5,-1.3
-1.3,1.5,-2.25
1.3,1.5,-2.25
0,1.5,-2.6
