2.290000000000000000e+03,2.290000000000000000e+03,2.290000000000000000e+03,2.290000000000000000e+03,2.290000000000000000e+03,2.290000000000000000e+03,2.290000000000000000e+03,2.290000000000000000e+03,2.290000000000000000e+03,2.290000000000000000e+03,2.293000000000000000e+03
2.206000000000000000e+03,2.207000000000000000e+03,2.208000000000000000e+03,2.209000000000000000e+03,2.210000000000000000e+03,2.211000000000000000e+03,2.212000000000000000e+03,2.213000000000000000e+03,2.214000000000000000e+03,2.215000000000000000e+03,2.207000000000000000e+03
