1.856000000000000000e+03,1.856000000000000000e+03,1.856000000000000000e+03,1.856000000000000000e+03,1.856000000000000000e+03,1.856000000000000000e+03,1.856000000000000000e+03,1.856000000000000000e+03,1.856000000000000000e+03,1.856000000000000000e+03,1.856000000000000000e+03,1.856000000000000000e+03,1.856000000000000000e+03,1.856000000000000000e+03,1.856000000000000000e+03,1.857000000000000000e+03,1.857000000000000000e+03,1.857000000000000000e+03,1.857000000000000000e+03,1.857000000000000000e+03,1.857000000000000000e+03,1.857000000000000000e+03,1.858000000000000000e+03,1.858000000000000000e+03
3.215000000000000000e+03,3.216000000000000000e+03,3.217000000000000000e+03,3.218000000000000000e+03,3.219000000000000000e+03,3.220000000000000000e+03,3.221000000000000000e+03,3.222000000000000000e+03,3.223000000000000000e+03,3.224000000000000000e+03,3.225000000000000000e+03,3.226000000000000000e+03,3.227000000000000000e+03,3.228000000000000000e+03,3.229000000000000000e+03,3.222000000000000000e+03,3.223000000000000000e+03,3.224000000000000000e+03,3.225000000000000000e+03,3.226000000000000000e+03,3.227000000000000000e+03,3.228000000000000000e+03,3.225000000000000000e+03,3.226000000000000000e+03
