2.280000000000000000e+03,2.281000000000000000e+03,2.281000000000000000e+03,2.281000000000000000e+03,2.282000000000000000e+03,2.282000000000000000e+03,2.282000000000000000e+03,2.283000000000000000e+03,2.283000000000000000e+03,2.283000000000000000e+03,2.283000000000000000e+03,2.283000000000000000e+03,2.284000000000000000e+03,2.284000000000000000e+03,2.284000000000000000e+03,2.284000000000000000e+03,2.284000000000000000e+03,2.284000000000000000e+03,2.285000000000000000e+03,2.285000000000000000e+03,2.285000000000000000e+03,2.285000000000000000e+03,2.285000000000000000e+03,2.285000000000000000e+03,2.285000000000000000e+03,2.285000000000000000e+03,2.285000000000000000e+03,2.285000000000000000e+03,2.286000000000000000e+03,2.286000000000000000e+03,2.286000000000000000e+03,2.286000000000000000e+03,2.286000000000000000e+03,2.286000000000000000e+03,2.286000000000000000e+03,2.286000000000000000e+03,2.286000000000000000e+03,2.287000000000000000e+03,2.287000000000000000e+03,2.287000000000000000e+03,2.287000000000000000e+03,2.287000000000000000e+03,2.287000000000000000e+03,2.287000000000000000e+03,2.287000000000000000e+03,2.287000000000000000e+03,2.287000000000000000e+03,2.288000000000000000e+03,2.288000000000000000e+03,2.288000000000000000e+03,2.288000000000000000e+03
2.540000000000000000e+03,2.539000000000000000e+03,2.540000000000000000e+03,2.541000000000000000e+03,2.539000000000000000e+03,2.540000000000000000e+03,2.541000000000000000e+03,2.538000000000000000e+03,2.539000000000000000e+03,2.540000000000000000e+03,2.541000000000000000e+03,2.542000000000000000e+03,2.537000000000000000e+03,2.538000000000000000e+03,2.539000000000000000e+03,2.540000000000000000e+03,2.541000000000000000e+03,2.542000000000000000e+03,2.536000000000000000e+03,2.537000000000000000e+03,2.538000000000000000e+03,2.539000000000000000e+03,2.540000000000000000e+03,2.541000000000000000e+03,2.542000000000000000e+03,2.543000000000000000e+03,2.547000000000000000e+03,2.548000000000000000e+03,2.537000000000000000e+03,2.538000000000000000e+03,2.539000000000000000e+03,2.540000000000000000e+03,2.541000000000000000e+03,2.542000000000000000e+03,2.543000000000000000e+03,2.547000000000000000e+03,2.548000000000000000e+03,2.537000000000000000e+03,2.538000000000000000e+03,2.539000000000000000e+03,2.540000000000000000e+03,2.541000000000000000e+03,2.542000000000000000e+03,2.543000000000000000e+03,2.546000000000000000e+03,2.547000000000000000e+03,2.548000000000000000e+03,2.539000000000000000e+03,2.540000000000000000e+03,2.541000000000000000e+03,2.542000000000000000e+03
