2.123000000000000000e+03,2.123000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.124000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.125000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.126000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.127000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.128000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.129000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.130000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.131000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.132000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.133000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.134000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.135000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.136000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.137000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.138000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.139000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.140000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.141000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.142000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.143000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.144000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.145000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.146000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.147000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.148000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.150000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.151000000000000000e+03,2.152000000000000000e+03,2.152000000000000000e+03,2.152000000000000000e+03,2.152000000000000000e+03,2.152000000000000000e+03,2.152000000000000000e+03,2.152000000000000000e+03,2.152000000000000000e+03,2.152000000000000000e+03,2.152000000000000000e+03,2.152000000000000000e+03,2.152000000000000000e+03,2.152000000000000000e+03,2.152000000000000000e+03,2.153000000000000000e+03,2.153000000000000000e+03,2.153000000000000000e+03,2.153000000000000000e+03,2.153000000000000000e+03,2.153000000000000000e+03,2.153000000000000000e+03,2.153000000000000000e+03,2.153000000000000000e+03,2.154000000000000000e+03,2.154000000000000000e+03,2.154000000000000000e+03,2.154000000000000000e+03,2.154000000000000000e+03,2.154000000000000000e+03,2.154000000000000000e+03,2.154000000000000000e+03,2.155000000000000000e+03,2.155000000000000000e+03,2.155000000000000000e+03,2.155000000000000000e+03,2.155000000000000000e+03,2.155000000000000000e+03,2.155000000000000000e+03,2.155000000000000000e+03,2.155000000000000000e+03,2.156000000000000000e+03,2.156000000000000000e+03,2.156000000000000000e+03,2.156000000000000000e+03,2.156000000000000000e+03,2.156000000000000000e+03,2.156000000000000000e+03,2.157000000000000000e+03,2.157000000000000000e+03,2.157000000000000000e+03,2.157000000000000000e+03,2.157000000000000000e+03,2.157000000000000000e+03,2.157000000000000000e+03,2.158000000000000000e+03,2.158000000000000000e+03,2.158000000000000000e+03,2.158000000000000000e+03,2.158000000000000000e+03,2.158000000000000000e+03,2.159000000000000000e+03,2.159000000000000000e+03,2.159000000000000000e+03
