1.791000000000000000e+03,1.791000000000000000e+03,1.792000000000000000e+03,1.792000000000000000e+03,1.792000000000000000e+03,1.792000000000000000e+03,1.792000000000000000e+03,1.792000000000000000e+03,1.792000000000000000e+03,1.792000000000000000e+03,1.792000000000000000e+03,1.793000000000000000e+03,1.793000000000000000e+03,1.795000000000000000e+03,1.796000000000000000e+03,1.796000000000000000e+03,1.797000000000000000e+03,1.797000000000000000e+03,1.797000000000000000e+03,1.798000000000000000e+03,1.798000000000000000e+03,1.798000000000000000e+03,1.798000000000000000e+03
3.709000000000000000e+03,3.710000000000000000e+03,3.703000000000000000e+03,3.704000000000000000e+03,3.705000000000000000e+03,3.706000000000000000e+03,3.707000000000000000e+03,3.708000000000000000e+03,3.709000000000000000e+03,3.710000000000000000e+03,3.711000000000000000e+03,3.709000000000000000e+03,3.710000000000000000e+03,3.698000000000000000e+03,3.698000000000000000e+03,3.699000000000000000e+03,3.697000000000000000e+03,3.698000000000000000e+03,3.699000000000000000e+03,3.696000000000000000e+03,3.697000000000000000e+03,3.698000000000000000e+03,3.699000000000000000e+03
