1.909000000000000000e+03,1.909000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03,1.912000000000000000e+03
3.376000000000000000e+03,3.377000000000000000e+03,3.324000000000000000e+03,3.325000000000000000e+03,3.326000000000000000e+03,3.327000000000000000e+03,3.328000000000000000e+03,3.329000000000000000e+03,3.330000000000000000e+03,3.331000000000000000e+03,3.332000000000000000e+03,3.333000000000000000e+03,3.334000000000000000e+03,3.335000000000000000e+03,3.336000000000000000e+03,3.337000000000000000e+03,3.338000000000000000e+03,3.339000000000000000e+03,3.340000000000000000e+03,3.341000000000000000e+03,3.342000000000000000e+03,3.343000000000000000e+03,3.344000000000000000e+03,3.345000000000000000e+03,3.346000000000000000e+03,3.347000000000000000e+03
